"AntIDColNest","Colony","Nest","Day","ScaledX","ScaledY","Density","ToBrood","AntID","SFZ","Occur","SFZ_Area","Occur_Area"
"12_Db,Lb,Lb,Db_Circle",12,"Circle",12,2.5718495,1.630100077,"Low",0.115827829108972,"Db,Lb,Lb,Db",2,6,0.458492,1.375476
"12_Db,Lb,S,W_Circle",12,"Circle",12,4.747242109,1.803310239,"Low",0.0977479025274901,"Db,Lb,S,W",1,6,0.229246,1.375476
"12_Db,W,O,S_Circle",12,"Circle",12,2.561585835,1.766102771,"Low",0.111600992361894,"Db,W,O,S",2,7,0.458492,1.604722
"12_Db,G,P,W_Circle",12,"Circle",12,3.215935335,1.9175,"Low",0.0536829452138442,"Db,G,P,W",2,7,0.458492,1.604722
"12_Db,S,O,P_Circle",12,"Circle",12,2.869515012,1.997049654,"Low",0.0791783959259567,"Db,S,O,P",1,9,0.229246,2.063214
"12_Db,Db,Lb,O_Circle",12,"Circle",12,4.028739415,2.095202079,"Low",0.0291599742156316,"Db,Db,Lb,O",1,6,0.229246,1.375476
"12_Db,P,G,W_Circle",12,"Circle",12,2.628304465,2.276751347,"Low",0.0976761008793155,"Db,P,G,W",1,7,0.229246,1.604722
"12_Db,P,Y,Y_Circle",12,"Circle",12,2.990121247,2.530792918,"Low",0.0705496904784565,"Db,P,Y,Y",1,9,0.229246,2.063214
"13_X,S,Lb,Db_Circle",13,"Circle",1,4.085448403,0.361726044,"Low",0.153459496672655,"X,S,Lb,Db",1,7,0.077336,0.541352
"13_Y,P,W,O_Circle",13,"Circle",1,3.541496724,0.289379607,"Low",0.156774765794891,"Y,P,W,O",1,5,0.077336,0.38668
"13_Y,Db,Lb,W_Circle",13,"Circle",1,3.814496314,1.232596233,"Low",0.0181090753946317,"Y,Db,Lb,W",1,6,0.077336,0.464016
"13_Y,P,W,O_Circle",13,"Circle",2,3.690291153,0.266309671,"Low",0.122644873220016,"Y,P,W,O",1,5,0.077336,0.38668
"13_Y,Db,Lb,W_Circle",13,"Circle",2,3.798083162,0.530505773,"Low",0.0889458110815179,"Y,Db,Lb,W",1,6,0.077336,0.464016
"13_Y,Lb,W,G_Circle",13,"Circle",2,3.242214564,0.978582362,"Low",0.0792417100380148,"Y,Lb,W,G",1,6,0.077336,0.464016
"13_Y,P,W,O_Circle",13,"Circle",3,3.697058147,0.358885784,"Low",0.130476846824093,"Y,P,W,O",1,5,0.077336,0.38668
"13_Y,Db,Lb,W_Circle",13,"Circle",3,3.532129375,0.567357906,"Low",0.107865161427614,"Y,Db,Lb,W",1,6,0.077336,0.464016
"13_Y,Db,Lb,W_Circle",13,"Circle",4,3.73632772,0.629678325,"Low",0.0712233405393069,"Y,Db,Lb,W",1,6,0.077336,0.464016
"13_Y,Lb,W,G_Circle",13,"Circle",4,4.182497841,0.763529793,"Low",0.0895986527843797,"Y,Lb,W,G",1,6,0.077336,0.464016
"13_X,S,Lb,Db_Circle",13,"Circle",4,4.061599741,1.146373057,"Low",0.0566594906507514,"X,S,Lb,Db",1,7,0.077336,0.541352
