"","Colony","Day","Nest","Bin","PropBrood","Density","Corner"
"2034",13,6,"Circle",2,0.0153846153846154,"Low","N"
"2035",13,6,"Circle",3,0.0307692307692308,"Low","N"
"2036",13,6,"Circle",4,0.169230769230769,"Low","N"
"2037",13,6,"Circle",5,0.246153846153846,"Low","N"
"2038",13,6,"Circle",6,0.2,"Low","N"
"2039",13,6,"Circle",7,0.246153846153846,"Low","N"
"2040",13,6,"Circle",8,0.0923076923076923,"Low","N"
"2041",13,7,"Circle",1,0,"Low","Y"
"2042",13,7,"Circle",2,0,"Low","N"
"2043",13,7,"Circle",3,0.0277777777777778,"Low","N"
"2044",13,7,"Circle",4,0.180555555555556,"Low","N"
"2045",13,7,"Circle",5,0.263888888888889,"Low","N"
"2046",13,7,"Circle",6,0.263888888888889,"Low","N"
"2047",13,7,"Circle",7,0.180555555555556,"Low","N"
"2048",13,7,"Circle",8,0.0833333333333333,"Low","N"
"2049",13,8,"Circle",1,0.0606060606060606,"Low","Y"
"2050",13,8,"Circle",2,0.0757575757575758,"Low","N"
"2051",13,8,"Circle",3,0.0303030303030303,"Low","N"
"2052",13,8,"Circle",4,0.106060606060606,"Low","N"
"2053",13,8,"Circle",5,0.181818181818182,"Low","N"
"2054",13,8,"Circle",6,0.242424242424242,"Low","N"
"2055",13,8,"Circle",7,0.227272727272727,"Low","N"
"2056",13,8,"Circle",8,0.0757575757575758,"Low","N"
"2057",13,10,"Circle",1,0.0333333333333333,"Low","Y"
"2058",13,10,"Circle",2,0.0833333333333333,"Low","N"
"2059",13,10,"Circle",3,0.0333333333333333,"Low","N"
"2060",13,10,"Circle",4,0.0666666666666667,"Low","N"
"2061",13,10,"Circle",5,0.133333333333333,"Low","N"
"2062",13,10,"Circle",6,0.233333333333333,"Low","N"
"2063",13,10,"Circle",7,0.216666666666667,"Low","N"
"2064",13,10,"Circle",8,0.2,"Low","N"
"2065",13,12,"Circle",1,0.0447761194029851,"Low","Y"
"2066",13,12,"Circle",2,0.0149253731343284,"Low","N"
"2067",13,12,"Circle",3,0.0298507462686567,"Low","N"
"2068",13,12,"Circle",4,0.149253731343284,"Low","N"
"2069",13,12,"Circle",5,0.208955223880597,"Low","N"
"2070",13,12,"Circle",6,0.26865671641791,"Low","N"
"2071",13,12,"Circle",7,0.149253731343284,"Low","N"
"2072",13,12,"Circle",8,0.134328358208955,"Low","N"
"2073",13,11,"Circle",1,0,"Low","Y"
"2074",13,11,"Circle",2,0,"Low","N"
"2075",13,11,"Circle",3,0.0147058823529412,"Low","N"
"2076",13,11,"Circle",4,0.102941176470588,"Low","N"
"2077",13,11,"Circle",5,0.279411764705882,"Low","N"
"2078",13,11,"Circle",6,0.205882352941176,"Low","N"
"2079",13,11,"Circle",7,0.220588235294118,"Low","N"
"2080",13,11,"Circle",8,0.176470588235294,"Low","N"
"2081",14,1,"Tube",1,0.0833333333333333,"Low","Y"
"2082",14,1,"Tube",2,0.06,"Low","N"
"2083",14,1,"Tube",3,0.07,"Low","Y"
"2084",14,1,"Tube",4,0.0533333333333333,"Low","Y"
"2085",14,1,"Tube",5,0.14,"Low","N"
"2086",14,1,"Tube",6,0.296666666666667,"Low","Y"
"2087",14,1,"Tube",7,0.22,"Low","Y"
"2088",14,1,"Tube",8,0.0766666666666667,"Low","N"
"2089",14,2,"Tube",1,0.0622568093385214,"Low","Y"
"2090",14,2,"Tube",2,0.0894941634241245,"Low","N"
"2091",14,2,"Tube",3,0.0856031128404669,"Low","Y"
"2092",14,2,"Tube",4,0.0739299610894942,"Low","Y"
"2093",14,2,"Tube",5,0.0778210116731518,"Low","N"
"2094",14,2,"Tube",6,0.330739299610895,"Low","Y"
"2095",14,2,"Tube",7,0.217898832684825,"Low","Y"
"2096",14,2,"Tube",8,0.0622568093385214,"Low","N"
"2097",14,3,"Tube",1,0.0827338129496403,"Low","Y"
"2098",14,3,"Tube",2,0.0719424460431655,"Low","N"
"2099",14,3,"Tube",3,0.0503597122302158,"Low","Y"
"2100",14,3,"Tube",4,0.0647482014388489,"Low","Y"
"2101",14,3,"Tube",5,0.0935251798561151,"Low","N"
"2102",14,3,"Tube",6,0.31294964028777,"Low","Y"
"2103",14,3,"Tube",7,0.226618705035971,"Low","Y"
"2104",14,3,"Tube",8,0.0971223021582734,"Low","N"
"2105",14,4,"Tube",1,0.0656934306569343,"Low","Y"
"2106",14,4,"Tube",2,0.0985401459854015,"Low","N"
"2107",14,4,"Tube",3,0.0583941605839416,"Low","Y"
"2108",14,4,"Tube",4,0.0364963503649635,"Low","Y"
"2109",14,4,"Tube",5,0.116788321167883,"Low","N"
"2110",14,4,"Tube",6,0.288321167883212,"Low","Y"
"2111",14,4,"Tube",7,0.208029197080292,"Low","Y"
"2112",14,4,"Tube",8,0.127737226277372,"Low","N"
"2113",14,5,"Tube",1,0.0348432055749129,"Low","Y"
"2114",14,5,"Tube",2,0.205574912891986,"Low","N"
"2115",14,5,"Tube",3,0.0557491289198606,"Low","Y"
"2116",14,5,"Tube",4,0.0940766550522648,"Low","Y"
"2117",14,5,"Tube",5,0.153310104529617,"Low","N"
"2118",14,5,"Tube",6,0.184668989547038,"Low","Y"
"2119",14,5,"Tube",7,0.153310104529617,"Low","Y"
"2120",14,5,"Tube",8,0.118466898954704,"Low","N"
"2121",14,6,"Tube",1,0.111498257839721,"Low","Y"
"2122",14,6,"Tube",2,0.0662020905923345,"Low","N"
"2123",14,6,"Tube",3,0.0278745644599303,"Low","Y"
"2124",14,6,"Tube",4,0.048780487804878,"Low","Y"
"2125",14,6,"Tube",5,0.0696864111498258,"Low","N"
"2126",14,6,"Tube",6,0.177700348432056,"Low","Y"
"2127",14,6,"Tube",7,0.292682926829268,"Low","Y"
"2128",14,6,"Tube",8,0.205574912891986,"Low","N"
"2129",14,7,"Tube",1,0.118971061093248,"Low","Y"
"2130",14,7,"Tube",2,0.0578778135048231,"Low","N"
"2131",14,7,"Tube",3,0.0128617363344051,"Low","Y"
"2132",14,7,"Tube",4,0.0353697749196141,"Low","Y"
"2133",14,7,"Tube",5,0.0836012861736334,"Low","N"
"2134",14,7,"Tube",6,0.170418006430868,"Low","Y"
"2135",14,7,"Tube",7,0.32475884244373,"Low","Y"
"2136",14,7,"Tube",8,0.196141479099678,"Low","N"
"2137",14,12,"Tube",1,0.014336917562724,"Low","Y"
"2138",14,12,"Tube",2,0.225806451612903,"Low","N"
"2139",14,12,"Tube",3,0.043010752688172,"Low","Y"
"2140",14,12,"Tube",4,0.0716845878136201,"Low","Y"
"2141",14,12,"Tube",5,0.103942652329749,"Low","N"
"2142",14,12,"Tube",6,0.146953405017921,"Low","Y"
"2143",14,12,"Tube",7,0.293906810035842,"Low","Y"
"2144",14,12,"Tube",8,0.100358422939068,"Low","N"
"2145",14,13,"Tube",1,0.0304568527918782,"Low","Y"
"2146",14,13,"Tube",2,0.284263959390863,"Low","N"
"2147",14,13,"Tube",3,0.065989847715736,"Low","Y"
"2148",14,13,"Tube",4,0.0456852791878173,"Low","Y"
"2149",14,13,"Tube",5,0.131979695431472,"Low","N"
"2150",14,13,"Tube",6,0.126903553299492,"Low","Y"
"2151",14,13,"Tube",7,0.208121827411168,"Low","Y"
"2152",14,13,"Tube",8,0.106598984771574,"Low","N"
"2153",14,14,"Tube",1,0.11336032388664,"Low","Y"
"2154",14,14,"Tube",2,0.0769230769230769,"Low","N"
"2155",14,14,"Tube",3,0.0404858299595142,"Low","Y"
"2156",14,14,"Tube",4,0.0607287449392713,"Low","Y"
"2157",14,14,"Tube",5,0.097165991902834,"Low","N"
"2158",14,14,"Tube",6,0.133603238866397,"Low","Y"
"2159",14,14,"Tube",7,0.299595141700405,"Low","Y"
"2160",14,14,"Tube",8,0.178137651821862,"Low","N"
"2161",14,3,"Circle",1,0.080188679245283,"Low","Y"
"2162",14,3,"Circle",2,0.113207547169811,"Low","N"
"2163",14,3,"Circle",3,0.108490566037736,"Low","N"
"2164",14,3,"Circle",4,0.132075471698113,"Low","N"
"2165",14,3,"Circle",5,0.141509433962264,"Low","N"
"2166",14,3,"Circle",6,0.14622641509434,"Low","N"
"2167",14,3,"Circle",7,0.127358490566038,"Low","N"
"2168",14,3,"Circle",8,0.150943396226415,"Low","N"
"2169",14,5,"Circle",1,0.116182572614108,"Low","Y"
"2170",14,5,"Circle",2,0.107883817427386,"Low","N"
"2171",14,5,"Circle",3,0.170124481327801,"Low","N"
"2172",14,5,"Circle",4,0.145228215767635,"Low","N"
"2173",14,5,"Circle",5,0.128630705394191,"Low","N"
"2174",14,5,"Circle",6,0.132780082987552,"Low","N"
"2175",14,5,"Circle",7,0.107883817427386,"Low","N"
"2176",14,5,"Circle",8,0.0912863070539419,"Low","N"
"2177",14,6,"Circle",1,0,"Low","Y"
"2178",14,6,"Circle",2,0.00429184549356223,"Low","N"
"2179",14,6,"Circle",3,0.0214592274678112,"Low","N"
"2180",14,6,"Circle",4,0.167381974248927,"Low","N"
"2181",14,6,"Circle",5,0.240343347639485,"Low","N"
"2182",14,6,"Circle",6,0.188841201716738,"Low","N"
"2183",14,6,"Circle",7,0.317596566523605,"Low","N"
"2184",14,6,"Circle",8,0.0600858369098712,"Low","N"
"2185",14,7,"Circle",1,0.111587982832618,"Low","Y"
"2186",14,7,"Circle",2,0.150214592274678,"Low","N"
"2187",14,7,"Circle",3,0.137339055793991,"Low","N"
"2188",14,7,"Circle",4,0.133047210300429,"Low","N"
"2189",14,7,"Circle",5,0.0686695278969957,"Low","N"
"2190",14,7,"Circle",6,0.141630901287554,"Low","N"
"2191",14,7,"Circle",7,0.107296137339056,"Low","N"
"2192",14,7,"Circle",8,0.150214592274678,"Low","N"
"2193",14,8,"Circle",1,0.168141592920354,"Low","Y"
"2194",14,8,"Circle",2,0.132743362831858,"Low","N"
"2195",14,8,"Circle",3,0.0752212389380531,"Low","N"
"2196",14,8,"Circle",4,0.119469026548673,"Low","N"
"2197",14,8,"Circle",5,0.110619469026549,"Low","N"
"2198",14,8,"Circle",6,0.106194690265487,"Low","N"
"2199",14,8,"Circle",7,0.101769911504425,"Low","N"
"2200",14,8,"Circle",8,0.185840707964602,"Low","N"
"2201",14,9,"Circle",1,0,"Low","Y"
"2202",14,9,"Circle",2,0.00568181818181818,"Low","N"
"2203",14,9,"Circle",3,0.0454545454545455,"Low","N"
"2204",14,9,"Circle",4,0.113636363636364,"Low","N"
"2205",14,9,"Circle",5,0.125,"Low","N"
"2206",14,9,"Circle",6,0.255681818181818,"Low","N"
"2207",14,9,"Circle",7,0.357954545454545,"Low","N"
"2208",14,9,"Circle",8,0.0965909090909091,"Low","N"
"2209",14,10,"Circle",1,0.141129032258065,"Low","Y"
"2210",14,10,"Circle",2,0.125,"Low","N"
"2211",14,10,"Circle",3,0.104838709677419,"Low","N"
"2212",14,10,"Circle",4,0.104838709677419,"Low","N"
"2213",14,10,"Circle",5,0.129032258064516,"Low","N"
"2214",14,10,"Circle",6,0.129032258064516,"Low","N"
"2215",14,10,"Circle",7,0.125,"Low","N"
"2216",14,10,"Circle",8,0.141129032258065,"Low","N"
"2217",14,11,"Circle",1,0.0688259109311741,"Low","Y"
"2218",14,11,"Circle",2,0.105263157894737,"Low","N"
"2219",14,11,"Circle",3,0.117408906882591,"Low","N"
"2220",14,11,"Circle",4,0.186234817813765,"Low","N"
"2221",14,11,"Circle",5,0.137651821862348,"Low","N"
"2222",14,11,"Circle",6,0.145748987854251,"Low","N"
"2223",14,11,"Circle",7,0.125506072874494,"Low","N"
"2224",14,11,"Circle",8,0.11336032388664,"Low","N"
"2225",14,12,"Circle",1,0.171328671328671,"Low","Y"
"2226",14,12,"Circle",2,0.118881118881119,"Low","N"
"2227",14,12,"Circle",3,0.129370629370629,"Low","N"
"2228",14,12,"Circle",4,0.15034965034965,"Low","N"
"2229",14,12,"Circle",5,0.125874125874126,"Low","N"
"2230",14,12,"Circle",6,0.0839160839160839,"Low","N"
"2231",14,12,"Circle",7,0.0944055944055944,"Low","N"
"2232",14,12,"Circle",8,0.125874125874126,"Low","N"
"2233",14,13,"Circle",1,0.128813559322034,"Low","Y"
"2234",14,13,"Circle",2,0.152542372881356,"Low","N"
"2235",14,13,"Circle",3,0.0949152542372881,"Low","N"
"2236",14,13,"Circle",4,0.105084745762712,"Low","N"
"2237",14,13,"Circle",5,0.125423728813559,"Low","N"
"2238",14,13,"Circle",6,0.108474576271186,"Low","N"
"2239",14,13,"Circle",7,0.108474576271186,"Low","N"
"2240",14,13,"Circle",8,0.176271186440678,"Low","N"
"2241",15,4,"Tube",1,0.0725806451612903,"Low","Y"
"2242",15,4,"Tube",2,0.092741935483871,"Low","N"
"2243",15,4,"Tube",3,0.120967741935484,"Low","Y"
"2244",15,4,"Tube",4,0.161290322580645,"Low","Y"
"2245",15,4,"Tube",5,0.100806451612903,"Low","N"
"2246",15,4,"Tube",6,0.153225806451613,"Low","Y"
"2247",15,4,"Tube",7,0.225806451612903,"Low","Y"
"2248",15,4,"Tube",8,0.0725806451612903,"Low","N"
"2249",15,6,"Tube",1,0.0192307692307692,"Low","Y"
"2250",15,6,"Tube",2,0.0961538461538462,"Low","N"
"2251",15,6,"Tube",3,0.144230769230769,"Low","Y"
"2252",15,6,"Tube",4,0.144230769230769,"Low","Y"
"2253",15,6,"Tube",5,0.110576923076923,"Low","N"
"2254",15,6,"Tube",6,0.1875,"Low","Y"
"2255",15,6,"Tube",7,0.254807692307692,"Low","Y"
"2256",15,6,"Tube",8,0.0432692307692308,"Low","N"
"2257",15,7,"Tube",1,0.0154639175257732,"Low","Y"
"2258",15,7,"Tube",2,0.0979381443298969,"Low","N"
"2259",15,7,"Tube",3,0.128865979381443,"Low","Y"
"2260",15,7,"Tube",4,0.15979381443299,"Low","Y"
"2261",15,7,"Tube",5,0.0721649484536082,"Low","N"
"2262",15,7,"Tube",6,0.262886597938144,"Low","Y"
"2263",15,7,"Tube",7,0.201030927835052,"Low","Y"
"2264",15,7,"Tube",8,0.0618556701030928,"Low","N"
"2265",15,8,"Tube",1,0.0104166666666667,"Low","Y"
"2266",15,8,"Tube",2,0.0885416666666667,"Low","N"
"2267",15,8,"Tube",3,0.114583333333333,"Low","Y"
"2268",15,8,"Tube",4,0.130208333333333,"Low","Y"
"2269",15,8,"Tube",5,0.09375,"Low","N"
"2270",15,8,"Tube",6,0.244791666666667,"Low","Y"
"2271",15,8,"Tube",7,0.28125,"Low","Y"
"2272",15,8,"Tube",8,0.0364583333333333,"Low","N"
"2273",15,9,"Tube",1,0.010752688172043,"Low","Y"
"2274",15,9,"Tube",2,0.0752688172043011,"Low","N"
"2275",15,9,"Tube",3,0.150537634408602,"Low","Y"
"2276",15,9,"Tube",4,0.123655913978495,"Low","Y"
"2277",15,9,"Tube",5,0.129032258064516,"Low","N"
"2278",15,9,"Tube",6,0.279569892473118,"Low","Y"
"2279",15,9,"Tube",7,0.209677419354839,"Low","Y"
"2280",15,9,"Tube",8,0.021505376344086,"Low","N"
"2281",15,10,"Tube",1,0.216981132075472,"Low","Y"
"2282",15,10,"Tube",2,0.0943396226415094,"Low","N"
"2283",15,10,"Tube",3,0.108490566037736,"Low","Y"
"2284",15,10,"Tube",4,0.108490566037736,"Low","Y"
"2285",15,10,"Tube",5,0.0943396226415094,"Low","N"
"2286",15,10,"Tube",6,0.136792452830189,"Low","Y"
"2287",15,10,"Tube",7,0.155660377358491,"Low","Y"
"2288",15,10,"Tube",8,0.0849056603773585,"Low","N"
"2289",15,11,"Tube",1,0.141414141414141,"Low","Y"
"2290",15,11,"Tube",2,0.111111111111111,"Low","N"
"2291",15,11,"Tube",3,0.0808080808080808,"Low","Y"
"2292",15,11,"Tube",4,0.0808080808080808,"Low","Y"
"2293",15,11,"Tube",5,0.141414141414141,"Low","N"
"2294",15,11,"Tube",6,0.101010101010101,"Low","Y"
"2295",15,11,"Tube",7,0.191919191919192,"Low","Y"
"2296",15,11,"Tube",8,0.151515151515152,"Low","N"
"2297",15,12,"Tube",1,0,"Low","Y"
"2298",15,12,"Tube",2,0,"Low","N"
"2299",15,12,"Tube",3,0.00740740740740741,"Low","Y"
"2300",15,12,"Tube",4,0.111111111111111,"Low","Y"
"2301",15,12,"Tube",5,0.140740740740741,"Low","N"
"2302",15,12,"Tube",6,0.422222222222222,"Low","Y"
"2303",15,12,"Tube",7,0.251851851851852,"Low","Y"
"2304",15,12,"Tube",8,0.0666666666666667,"Low","N"
"2305",15,13,"Tube",1,0,"Low","Y"
"2306",15,13,"Tube",2,0,"Low","N"
"2307",15,13,"Tube",3,0.00684931506849315,"Low","Y"
"2308",15,13,"Tube",4,0.136986301369863,"Low","Y"
"2309",15,13,"Tube",5,0.171232876712329,"Low","N"
"2310",15,13,"Tube",6,0.431506849315068,"Low","Y"
"2311",15,13,"Tube",7,0.184931506849315,"Low","Y"
"2312",15,13,"Tube",8,0.0684931506849315,"Low","N"
"2313",15,14,"Tube",1,0.118721461187215,"Low","Y"
"2314",15,14,"Tube",2,0.141552511415525,"Low","N"
"2315",15,14,"Tube",3,0.105022831050228,"Low","Y"
"2316",15,14,"Tube",4,0.136986301369863,"Low","Y"
"2317",15,14,"Tube",5,0.132420091324201,"Low","N"
"2318",15,14,"Tube",6,0.118721461187215,"Low","Y"
"2319",15,14,"Tube",7,0.155251141552511,"Low","Y"
"2320",15,14,"Tube",8,0.091324200913242,"Low","N"
"2321",15,1,"Circle",1,0.032934131736527,"Low","Y"
"2322",15,1,"Circle",2,0.0718562874251497,"Low","N"
"2323",15,1,"Circle",3,0.188622754491018,"Low","N"
"2324",15,1,"Circle",4,0.158682634730539,"Low","N"
"2325",15,1,"Circle",5,0.188622754491018,"Low","N"
"2326",15,1,"Circle",6,0.122754491017964,"Low","N"
"2327",15,1,"Circle",7,0.155688622754491,"Low","N"
"2328",15,1,"Circle",8,0.0808383233532934,"Low","N"
"2329",15,2,"Circle",1,0,"Low","Y"
"2330",15,2,"Circle",2,0.00278551532033426,"Low","N"
"2331",15,2,"Circle",3,0.144846796657382,"Low","N"
"2332",15,2,"Circle",4,0.247910863509749,"Low","N"
"2333",15,2,"Circle",5,0.222841225626741,"Low","N"
"2334",15,2,"Circle",6,0.136490250696379,"Low","N"
"2335",15,2,"Circle",7,0.147632311977716,"Low","N"
"2336",15,2,"Circle",8,0.0974930362116992,"Low","N"
"2337",15,3,"Circle",1,0.0508982035928144,"Low","Y"
"2338",15,3,"Circle",2,0.0778443113772455,"Low","N"
"2339",15,3,"Circle",3,0.12874251497006,"Low","N"
"2340",15,3,"Circle",4,0.149700598802395,"Low","N"
"2341",15,3,"Circle",5,0.18562874251497,"Low","N"
"2342",15,3,"Circle",6,0.167664670658683,"Low","N"
"2343",15,3,"Circle",7,0.152694610778443,"Low","N"
"2344",15,3,"Circle",8,0.0868263473053892,"Low","N"
"2345",15,4,"Circle",1,0,"Low","Y"
"2346",15,4,"Circle",2,0.048780487804878,"Low","N"
"2347",15,4,"Circle",3,0.11890243902439,"Low","N"
"2348",15,4,"Circle",4,0.176829268292683,"Low","N"
"2349",15,4,"Circle",5,0.201219512195122,"Low","N"
"2350",15,4,"Circle",6,0.176829268292683,"Low","N"
"2351",15,4,"Circle",7,0.213414634146341,"Low","N"
"2352",15,4,"Circle",8,0.0640243902439024,"Low","N"
"2353",15,5,"Circle",1,0.064066852367688,"Low","Y"
"2354",15,5,"Circle",2,0.122562674094708,"Low","N"
"2355",15,5,"Circle",3,0.175487465181058,"Low","N"
"2356",15,5,"Circle",4,0.142061281337047,"Low","N"
"2357",15,5,"Circle",5,0.136490250696379,"Low","N"
"2358",15,5,"Circle",6,0.128133704735376,"Low","N"
"2359",15,5,"Circle",7,0.128133704735376,"Low","N"
"2360",15,5,"Circle",8,0.103064066852368,"Low","N"
"2361",15,6,"Circle",1,0.046242774566474,"Low","Y"
"2362",15,6,"Circle",2,0.0809248554913295,"Low","N"
"2363",15,6,"Circle",3,0.0809248554913295,"Low","N"
"2364",15,6,"Circle",4,0.170520231213873,"Low","N"
"2365",15,6,"Circle",5,0.138728323699422,"Low","N"
"2366",15,6,"Circle",6,0.184971098265896,"Low","N"
"2367",15,6,"Circle",7,0.190751445086705,"Low","N"
"2368",15,6,"Circle",8,0.106936416184971,"Low","N"
"2369",15,7,"Circle",1,0.0824175824175824,"Low","Y"
"2370",15,7,"Circle",2,0.0714285714285714,"Low","N"
"2371",15,7,"Circle",3,0.0714285714285714,"Low","N"
"2372",15,7,"Circle",4,0.126373626373626,"Low","N"
"2373",15,7,"Circle",5,0.181318681318681,"Low","N"
"2374",15,7,"Circle",6,0.184065934065934,"Low","N"
"2375",15,7,"Circle",7,0.162087912087912,"Low","N"
"2376",15,7,"Circle",8,0.120879120879121,"Low","N"
"2377",15,12,"Circle",1,0.0028735632183908,"Low","Y"
"2378",15,12,"Circle",2,0.117816091954023,"Low","N"
"2379",15,12,"Circle",3,0.206896551724138,"Low","N"
"2380",15,12,"Circle",4,0.183908045977011,"Low","N"
"2381",15,12,"Circle",5,0.140804597701149,"Low","N"
"2382",15,12,"Circle",6,0.158045977011494,"Low","N"
"2383",15,12,"Circle",7,0.114942528735632,"Low","N"
"2384",15,12,"Circle",8,0.0747126436781609,"Low","N"
"2385",15,14,"Circle",1,0.0190217391304348,"Low","Y"
"2386",15,14,"Circle",2,0.116847826086957,"Low","N"
"2387",15,14,"Circle",3,0.195652173913043,"Low","N"
"2388",15,14,"Circle",4,0.179347826086957,"Low","N"
"2389",15,14,"Circle",5,0.14945652173913,"Low","N"
"2390",15,14,"Circle",6,0.14945652173913,"Low","N"
"2391",15,14,"Circle",7,0.135869565217391,"Low","N"
"2392",15,14,"Circle",8,0.0543478260869565,"Low","N"
"2393",15,15,"Circle",1,0.012987012987013,"Low","Y"
"2394",15,15,"Circle",2,0.153246753246753,"Low","N"
"2395",15,15,"Circle",3,0.197402597402597,"Low","N"
"2396",15,15,"Circle",4,0.150649350649351,"Low","N"
"2397",15,15,"Circle",5,0.163636363636364,"Low","N"
"2398",15,15,"Circle",6,0.132467532467532,"Low","N"
"2399",15,15,"Circle",7,0.12987012987013,"Low","N"
"2400",15,15,"Circle",8,0.0597402597402597,"Low","N"
"2401",16,1,"Tube",1,0.157894736842105,"Low","Y"
"2402",16,1,"Tube",2,0,"Low","N"
"2403",16,1,"Tube",3,0.0526315789473684,"Low","Y"
"2404",16,1,"Tube",4,0.105263157894737,"Low","Y"
"2405",16,1,"Tube",5,0.105263157894737,"Low","N"
"2406",16,1,"Tube",6,0.368421052631579,"Low","Y"
"2407",16,1,"Tube",7,0.157894736842105,"Low","Y"
"2408",16,1,"Tube",8,0.0526315789473684,"Low","N"
"2409",16,2,"Tube",1,0,"Low","Y"
"2410",16,2,"Tube",2,0,"Low","N"
"2411",16,2,"Tube",3,0.2,"Low","Y"
"2412",16,2,"Tube",4,0.333333333333333,"Low","Y"
"2413",16,2,"Tube",5,0.2,"Low","N"
"2414",16,2,"Tube",6,0.266666666666667,"Low","Y"
"2415",16,2,"Tube",7,0,"Low","Y"
"2416",16,2,"Tube",8,0,"Low","N"
"2417",16,3,"Tube",1,0,"Low","Y"
"2418",16,3,"Tube",2,0,"Low","N"
"2419",16,3,"Tube",3,0.214285714285714,"Low","Y"
"2420",16,3,"Tube",4,0.285714285714286,"Low","Y"
"2421",16,3,"Tube",5,0.142857142857143,"Low","N"
"2422",16,3,"Tube",6,0.357142857142857,"Low","Y"
"2423",16,3,"Tube",7,0,"Low","Y"
"2424",16,3,"Tube",8,0,"Low","N"
"2425",16,4,"Tube",1,0,"Low","Y"
"2426",16,4,"Tube",2,0,"Low","N"
"2427",16,4,"Tube",3,0.25,"Low","Y"
"2428",16,4,"Tube",4,0.333333333333333,"Low","Y"
"2429",16,4,"Tube",5,0.0833333333333333,"Low","N"
"2430",16,4,"Tube",6,0.333333333333333,"Low","Y"
"2431",16,4,"Tube",7,0,"Low","Y"
"2432",16,4,"Tube",8,0,"Low","N"
"2433",16,5,"Tube",1,0,"Low","Y"
"2434",16,5,"Tube",2,0,"Low","N"
"2435",16,5,"Tube",3,0.181818181818182,"Low","Y"
"2436",16,5,"Tube",4,0.363636363636364,"Low","Y"
"2437",16,5,"Tube",5,0.0909090909090909,"Low","N"
"2438",16,5,"Tube",6,0.363636363636364,"Low","Y"
"2439",16,5,"Tube",7,0,"Low","Y"
"2440",16,5,"Tube",8,0,"Low","N"
"2441",16,6,"Tube",1,0.133333333333333,"Low","Y"
"2442",16,6,"Tube",2,0.133333333333333,"Low","N"
"2443",16,6,"Tube",3,0.2,"Low","Y"
"2444",16,6,"Tube",4,0.133333333333333,"Low","Y"
"2445",16,6,"Tube",5,0.0666666666666667,"Low","N"
"2446",16,6,"Tube",6,0.133333333333333,"Low","Y"
"2447",16,6,"Tube",7,0.133333333333333,"Low","Y"
"2448",16,6,"Tube",8,0.0666666666666667,"Low","N"
"2449",16,8,"Tube",1,0.0625,"Low","Y"
"2450",16,8,"Tube",2,0.125,"Low","N"
"2451",16,8,"Tube",3,0.1875,"Low","Y"
"2452",16,8,"Tube",4,0.125,"Low","Y"
"2453",16,8,"Tube",5,0.125,"Low","N"
"2454",16,8,"Tube",6,0.1875,"Low","Y"
"2455",16,8,"Tube",7,0.125,"Low","Y"
"2456",16,8,"Tube",8,0.0625,"Low","N"
"2457",16,9,"Tube",1,0,"Low","Y"
"2458",16,9,"Tube",2,0,"Low","N"
"2459",16,9,"Tube",3,0,"Low","Y"
"2460",16,9,"Tube",4,0.222222222222222,"Low","Y"
"2461",16,9,"Tube",5,0.444444444444444,"Low","N"
"2462",16,9,"Tube",6,0.333333333333333,"Low","Y"
"2463",16,9,"Tube",7,0,"Low","Y"
"2464",16,9,"Tube",8,0,"Low","N"
"2465",16,13,"Tube",1,0.285714285714286,"Low","Y"
"2466",16,13,"Tube",2,0.0714285714285714,"Low","N"
"2467",16,13,"Tube",3,0,"Low","Y"
"2468",16,13,"Tube",4,0.214285714285714,"Low","Y"
"2469",16,13,"Tube",5,0.0714285714285714,"Low","N"
"2470",16,13,"Tube",6,0.214285714285714,"Low","Y"
"2471",16,13,"Tube",7,0.142857142857143,"Low","Y"
"2472",16,13,"Tube",8,0,"Low","N"
"2473",16,14,"Tube",1,0.0625,"Low","Y"
"2474",16,14,"Tube",2,0.3125,"Low","N"
"2475",16,14,"Tube",3,0.125,"Low","Y"
"2476",16,14,"Tube",4,0.1875,"Low","Y"
"2477",16,14,"Tube",5,0,"Low","N"
"2478",16,14,"Tube",6,0.125,"Low","Y"
"2479",16,14,"Tube",7,0.0625,"Low","Y"
"2480",16,14,"Tube",8,0.125,"Low","N"
"2481",16,3,"Circle",1,0,"Low","Y"
"2482",16,3,"Circle",2,0,"Low","N"
"2483",16,3,"Circle",3,0.0625,"Low","N"
"2484",16,3,"Circle",4,0.125,"Low","N"
"2485",16,3,"Circle",5,0.15625,"Low","N"
"2486",16,3,"Circle",6,0.25,"Low","N"
"2487",16,3,"Circle",7,0.28125,"Low","N"
"2488",16,3,"Circle",8,0.125,"Low","N"
"2489",16,5,"Circle",1,0,"Low","Y"
"2490",16,5,"Circle",2,0,"Low","N"
"2491",16,5,"Circle",3,0.147058823529412,"Low","N"
"2492",16,5,"Circle",4,0.235294117647059,"Low","N"
"2493",16,5,"Circle",5,0.117647058823529,"Low","N"
"2494",16,5,"Circle",6,0.176470588235294,"Low","N"
"2495",16,5,"Circle",7,0.205882352941176,"Low","N"
"2496",16,5,"Circle",8,0.117647058823529,"Low","N"
"2497",16,6,"Circle",1,0,"Low","Y"
"2498",16,6,"Circle",2,0,"Low","N"
"2499",16,6,"Circle",3,0.147058823529412,"Low","N"
"2500",16,6,"Circle",4,0.0882352941176471,"Low","N"
"2501",16,6,"Circle",5,0.323529411764706,"Low","N"
